subject,event,event_n,channel,hemis,area,subarea,tauorg,tauimp,pernan
A8n1q,2222,28,E51,Left,Parietal,P7,0.349873486,0.349873486,0
A8n1q,2222,28,E52,Left,Parietal,P3,2.8062E-05,2.8062E-05,0
A8n1q,2222,28,E53,Left,Parietal,P3,0.380615556,0.380615556,0
A8n1q,2222,28,E54,Central,Central,Cz,0.351128508,0.351128508,0
A8n1q,2222,28,E55,Central,Central,Cz,0.056453231,0.056453231,0
A8n1q,2222,28,E57,Left,Temporal,TL,0.263023547,0.263023547,0
A8n1q,2222,28,E58,Left,Parietal,P7,0.497443084,0.497443084,0
A8n1q,2222,28,E59,Left,Parietal,P7,0.373939307,0.373939307,0
A8n1q,2222,28,E60,Left,Parietal,P3,0.440718862,0.440718862,0
A8n1q,2222,28,E61,Central,Parietal,Pz,0.515781343,0.515781343,0
A8n1q,2222,28,E62,Central,Parietal,Pz,0.172035965,0.172035965,0
A8n1q,2222,28,E64,Left,Parietal,P7,0.398707445,0.398707445,0
A8n1q,2222,28,E65,Left,Parietal,P7,0.166910531,0.166910531,0
A8n1q,2222,28,E66,Left,Occipital,O1,0.141180402,0.141180402,0
A8n1q,2222,28,E67,Central,Parietal,Pz,0.212798169,0.212798169,0
A8n1q,2222,28,E69,Left,Occipital,O1,0.166860625,0.166860625,0
A8n1q,2222,28,E70,Left,Occipital,O1,0.170337453,0.170337453,0
A8n1q,2222,28,E71,Central,Occipital,Oz,0.124063769,0.124063769,0
A8n1q,2222,28,E72,Central,Parietal,Pz,0.136765309,0.136765309,0
A8n1q,2222,28,E74,Left,Occipital,O1,0.107620246,0.107620246,0
A8n1q,2222,28,E75,Central,Occipital,Oz,5.02385E-05,5.02385E-05,0
A8n1q,2222,28,E76,Central,Occipital,Oz,0.213794756,0.213794756,0
A8n1q,2222,28,E77,Central,Parietal,Pz,0.125588608,0.125588608,0
A8n1q,2222,28,E78,Central,Parietal,Pz,0.32875978,0.32875978,0
A8n1q,2222,28,E79,Central,Central,Cz,0.161125248,0.161125248,0
A8n1q,2222,28,E80,Central,Central,Cz,0.287765309,0.287765309,0
A8n1q,2222,28,E82,Right,Occipital,O2,0.189942567,0.189942567,0
A8n1q,2222,28,E83,Right,Occipital,O2,1.80362E-05,1.80362E-05,0
A8n1q,2222,28,E84,Right,Occipital,O3,0.195683474,0.195683474,0
A8n1q,2222,28,E85,Right,Parietal,P4,0.088633046,0.088633046,0
A8n1q,2222,28,E86,Right,Parietal,P4,0.065083772,0.065083772,0
A8n1q,2222,28,E87,Central,Central,Cz,0.06334001,0.06334001,0
A8n1q,2222,28,E89,Right,Occipital,O2,0.33942685,0.33942685,0
A8n1q,2222,28,E90,Right,Parietal,P8,0.193988165,0.193988165,0
A8n1q,2222,28,E91,Right,Parietal,P8,0.157102063,0.157102063,0
A8n1q,2222,28,E92,Right,Parietal,P4,0.060655992,0.060655992,0
A8n1q,2222,28,E93,Right,Central,C4,0.115839078,0.115839078,0
A8n1q,2222,28,E95,Right,Parietal,P8,0.141585877,0.141585877,0
A8n1q,2222,28,E96,Right,Parietal,P8,0.128738933,0.128738933,0
A8n1q,2222,28,E97,Right,Parietal,P8,0.215570375,0.215570375,0
A8n1q,2222,28,E98,Right,Central,C8,0.049442709,0.049442709,0
A8n1q,2222,28,E100,Right,Temporal,TR,0.216800477,0.216800477,0
A8n1q,2222,28,E101,Right,Temporal,TR,0.14117004,0.14117004,0
A8n1q,2222,28,E102,Right,Temporal,TR,0.128217033,0.128217033,0
A8n1q,2222,28,E103,Right,Central,C8,0.15567759,0.15567759,0
A8n1q,2222,28,E104,Right,Central,C4,0.12713436,0.12713436,0
A8n1q,2222,28,E105,Central,Central,Cz,0.433197881,0.433197881,0
A8n1q,2222,28,E106,Central,Central,Cz,0.065631538,0.065631538,0
A8n1q,2222,28,E108,Right,Temporal,TR,0.15224129,0.15224129,0
A8n1q,2222,28,E109,Right,Temporal,TR,0.22856666,0.22856666,0
A8n1q,2222,28,E110,Right,Central,C8,0.448594259,0.448594259,0
A8n1q,2222,28,E111,Right,Central,C4,0.208513907,0.208513907,0
A8n1q,2222,28,E112,Central,Central,Cz,0.236242966,0.236242966,0
A8n1q,2222,28,E114,Right,Temporal,TR,0.433989449,0.433989449,0
A8n1q,2222,28,E115,Right,Temporal,TR,0.228128134,0.228128134,0
A8n1q,2222,28,E116,Right,Frontal,F8,0.194524729,0.194524729,0
A8n1q,2222,28,E117,Right,Frontal,F4,0.050377819,0.050377819,0
A8n1q,2222,28,E118,Right,Frontal,F4,0.120587291,0.120587291,0
A8n1q,2222,28,E121,Right,Temporal,TR,2.22214E-05,2.22214E-05,0
A8n1q,2222,28,E122,Right,Frontal,F8,7.22938E-05,7.22938E-05,0
A8n1q,2222,28,E123,Right,Frontal,F4,0.24053706,0.24053706,0
A8n1q,2222,28,E124,Right,Frontal,F4,0.048027293,0.048027293,0
A8n1q,2222,28,Cz,Central,Central,Cz,0.282705227,0.282705227,0
A8n1q,2222,29,E1,Right,Frontalpole,Fp2,1.325937259,1.325937259,0.036697248
A8n1q,2222,29,E2,Right,Frontalpole,Fp2,5.39658E-05,5.39658E-05,0.036697248
A8n1q,2222,29,E3,Right,Frontal,F4,0.822540801,0.822540801,0.036697248
A8n1q,2222,29,E4,Central,Frontal,Fz,0.376884697,0.376884697,0.036697248
A8n1q,2222,29,E5,Central,Frontal,Fz,0.239811705,0.239811705,0.036697248
A8n1q,2222,29,E6,Central,Central,Cz,0.108290732,0.108290732,0.036697248
A8n1q,2222,29,E7,Central,Central,Cz,0.03236501,0.03236501,0.036697248
A8n1q,2222,29,E8,Right,Frontalpole,Fp2,1.485927189,1.485927189,0.036697248
A8n1q,2222,29,E9,Right,Frontalpole,Fp2,0.725890499,0.725890499,0.036697248
A8n1q,2222,29,E10,Central,Frontal,Fz,0.463914555,0.463914555,0.036697248
A8n1q,2222,29,E11,Central,Frontal,Fz,0.343164025,0.343164025,0.036697248
A8n1q,2222,29,E12,Central,Frontal,Fz,0.118325755,0.118325755,0.036697248
A8n1q,2222,29,E13,Central,Central,Cz,0.103523633,0.103523633,0.036697248
A8n1q,2222,29,E14,Central,Frontalpole,Fpz,0.554077693,0.554077693,0.036697248
A8n1q,2222,29,E15,Central,Frontalpole,Fpz,0.362457315,0.362457315,0.036697248
A8n1q,2222,29,E16,Central,Frontal,Fz,4.34214E-05,4.34214E-05,0.036697248
A8n1q,2222,29,E18,Central,Frontal,Fz,0.151763901,0.151763901,0.036697248
A8n1q,2222,29,E19,Central,Frontal,Fz,0.135578929,0.135578929,0.036697248
A8n1q,2222,29,E20,Left,Frontal,F3,0.227226639,0.227226639,0.036697248
A8n1q,2222,29,E21,Central,Frontalpole,Fpz,0.106410678,0.106410678,0.036697248
A8n1q,2222,29,E22,Left,Frontalpole,Fp1,3.04168E-05,3.04168E-05,0.036697248
A8n1q,2222,29,E23,Left,Frontal,F3,0.098428315,0.098428315,0.036697248
A8n1q,2222,29,E24,Left,Frontal,F3,0.149529251,0.149529251,0.036697248
A8n1q,2222,29,E25,Left,Frontalpole,Fp1,0.175617265,0.175617265,0.036697248
A8n1q,2222,29,E26,Left,Frontalpole,Fp1,0.173192268,0.173192268,0.036697248
A8n1q,2222,29,E27,Left,Frontal,F3,0.19812236,0.19812236,0.036697248
A8n1q,2222,29,E28,Left,Frontal,F3,0.293314285,0.293314285,0.036697248
A8n1q,2222,29,E29,Left,Central,C3,4.25619E-05,4.25619E-05,0.036697248
A8n1q,2222,29,E30,Central,Central,Cz,0.343516044,0.343516044,0.036697248
A8n1q,2222,29,E31,Central,Central,Cz,0.059649484,0.059649484,0.036697248
A8n1q,2222,29,E32,Left,Frontalpole,Fp1,0.049780402,0.049780402,0.036697248
A8n1q,2222,29,E33,Left,Frontal,F7,0.390138093,0.390138093,0.036697248
A8n1q,2222,29,E34,Left,Frontal,F7,0.446692178,0.446692178,0.036697248
A8n1q,2222,29,E35,Left,Central,C3,0.506316522,0.506316522,0.036697248
A8n1q,2222,29,E36,Left,Central,C3,1.210514857,1.210514857,0.036697248
A8n1q,2222,29,E37,Central,Central,Cz,,0.116382249,0.036697248
A8n1q,2222,29,E38,Left,Temporal,TL,0.242012515,0.242012515,0.036697248
A8n1q,2222,29,E39,Left,Temporal,TL,0.272866744,0.272866744,0.036697248
A8n1q,2222,29,E40,Left,Temporal,TL,0.622189013,0.622189013,0.036697248
A8n1q,2222,29,E41,Left,Central,C7,0.646872065,0.646872065,0.036697248
A8n1q,2222,29,E42,Left,Central,C3,1.262351631,1.262351631,0.036697248
A8n1q,2222,29,E44,Left,Temporal,TL,0.49458407,0.49458407,0.036697248
A8n1q,2222,29,E45,Left,Temporal,TL,0.277239516,0.277239516,0.036697248
A8n1q,2222,29,E46,Left,Temporal,TL,0.764512352,0.764512352,0.036697248
A8n1q,2222,29,E47,Left,Central,C7,0.615648345,0.615648345,0.036697248
A8n1q,2222,29,E50,Left,Temporal,TL,0.267061108,0.267061108,0.036697248
A8n1q,2222,29,E51,Left,Parietal,P7,0.336449767,0.336449767,0.036697248
A8n1q,2222,29,E52,Left,Parietal,P3,0.397653447,0.397653447,0.036697248
A8n1q,2222,29,E53,Left,Parietal,P3,0.024947068,0.024947068,0.036697248
A8n1q,2222,29,E54,Central,Central,Cz,0.031620911,0.031620911,0.036697248
A8n1q,2222,29,E55,Central,Central,Cz,0.050956729,0.050956729,0.036697248
A8n1q,2222,29,E57,Left,Temporal,TL,0.301275385,0.301275385,0.036697248
A8n1q,2222,29,E58,Left,Parietal,P7,0.219557751,0.219557751,0.036697248
A8n1q,2222,29,E59,Left,Parietal,P7,0.196838317,0.196838317,0.036697248
A8n1q,2222,29,E60,Left,Parietal,P3,0.36687784,0.36687784,0.036697248
A8n1q,2222,29,E61,Central,Parietal,Pz,0.07760733,0.07760733,0.036697248
A8n1q,2222,29,E62,Central,Parietal,Pz,0.141995614,0.141995614,0.036697248
A8n1q,2222,29,E64,Left,Parietal,P7,0.210048251,0.210048251,0.036697248
A8n1q,2222,29,E65,Left,Parietal,P7,0.215882257,0.215882257,0.036697248
A8n1q,2222,29,E66,Left,Occipital,O1,0.198245552,0.198245552,0.036697248
A8n1q,2222,29,E67,Central,Parietal,Pz,0.050817442,0.050817442,0.036697248
A8n1q,2222,29,E69,Left,Occipital,O1,0.212970229,0.212970229,0.036697248
A8n1q,2222,29,E70,Left,Occipital,O1,0.123190191,0.123190191,0.036697248
A8n1q,2222,29,E71,Central,Occipital,Oz,0.133970616,0.133970616,0.036697248
A8n1q,2222,29,E72,Central,Parietal,Pz,0.119033196,0.119033196,0.036697248
A8n1q,2222,29,E74,Left,Occipital,O1,0.114504679,0.114504679,0.036697248
A8n1q,2222,29,E75,Central,Occipital,Oz,1.76366E-05,1.76366E-05,0.036697248
A8n1q,2222,29,E76,Central,Occipital,Oz,0.162014382,0.162014382,0.036697248
A8n1q,2222,29,E77,Central,Parietal,Pz,0.265538538,0.265538538,0.036697248
A8n1q,2222,29,E78,Central,Parietal,Pz,0.062629812,0.062629812,0.036697248
A8n1q,2222,29,E79,Central,Central,Cz,0.06127113,0.06127113,0.036697248
A8n1q,2222,29,E80,Central,Central,Cz,0.106067162,0.106067162,0.036697248
A8n1q,2222,29,E82,Right,Occipital,O2,0.360024172,0.360024172,0.036697248
A8n1q,2222,29,E83,Right,Occipital,O2,0.081070887,0.081070887,0.036697248
A8n1q,2222,29,E84,Right,Occipital,O3,0.080483089,0.080483089,0.036697248
A8n1q,2222,29,E85,Right,Parietal,P4,0.161658828,0.161658828,0.036697248
A8n1q,2222,29,E86,Right,Parietal,P4,0.232944486,0.232944486,0.036697248
A8n1q,2222,29,E87,Central,Central,Cz,0.052744488,0.052744488,0.036697248
A8n1q,2222,29,E89,Right,Occipital,O2,0.202532497,0.202532497,0.036697248
A8n1q,2222,29,E90,Right,Parietal,P8,0.148020224,0.148020224,0.036697248
A8n1q,2222,29,E91,Right,Parietal,P8,0.620917948,0.620917948,0.036697248
A8n1q,2222,29,E92,Right,Parietal,P4,0.866733625,0.866733625,0.036697248
A8n1q,2222,29,E93,Right,Central,C4,0.241390041,0.241390041,0.036697248
A8n1q,2222,29,E95,Right,Parietal,P8,0.199009134,0.199009134,0.036697248
A8n1q,2222,29,E96,Right,Parietal,P8,0.113435277,0.113435277,0.036697248
A8n1q,2222,29,E97,Right,Parietal,P8,0.517704833,0.517704833,0.036697248
A8n1q,2222,29,E98,Right,Central,C8,0.220681055,0.220681055,0.036697248
A8n1q,2222,29,E100,Right,Temporal,TR,0.078754799,0.078754799,0.036697248
A8n1q,2222,29,E101,Right,Temporal,TR,0.200908904,0.200908904,0.036697248
A8n1q,2222,29,E102,Right,Temporal,TR,0.220542853,0.220542853,0.036697248
A8n1q,2222,29,E103,Right,Central,C8,1.036772697,1.036772697,0.036697248
A8n1q,2222,29,E104,Right,Central,C4,0.120171729,0.120171729,0.036697248
A8n1q,2222,29,E105,Central,Central,Cz,0.490412252,0.490412252,0.036697248
A8n1q,2222,29,E106,Central,Central,Cz,0.084205474,0.084205474,0.036697248
A8n1q,2222,29,E108,Right,Temporal,TR,,0.492553706,0.036697248
A8n1q,2222,29,E109,Right,Temporal,TR,1.972152947,1.972152947,0.036697248
A8n1q,2222,29,E110,Right,Central,C8,1.345124182,1.345124182,0.036697248
A8n1q,2222,29,E111,Right,Central,C4,0.249584963,0.249584963,0.036697248
A8n1q,2222,29,E112,Central,Central,Cz,0.047211719,0.047211719,0.036697248
A8n1q,2222,29,E114,Right,Temporal,TR,0.125020114,0.125020114,0.036697248
A8n1q,2222,29,E115,Right,Temporal,TR,,0.492553706,0.036697248
A8n1q,2222,29,E116,Right,Frontal,F8,,0.707379559,0.036697248
A8n1q,2222,29,E117,Right,Frontal,F4,0.480135641,0.480135641,0.036697248
A8n1q,2222,29,E118,Right,Frontal,F4,0.315040203,0.315040203,0.036697248
A8n1q,2222,29,E121,Right,Temporal,TR,0.357942619,0.357942619,0.036697248
A8n1q,2222,29,E122,Right,Frontal,F8,0.707379559,0.707379559,0.036697248
A8n1q,2222,29,E123,Right,Frontal,F4,1.746561048,1.746561048,0.036697248
A8n1q,2222,29,E124,Right,Frontal,F4,0.894744042,0.894744042,0.036697248
A8n1q,2222,29,Cz,Central,Central,Cz,0.057516717,0.057516717,0.036697248
A2d3m,eyes_open,1,E1,Right,Frontalpole,Fp2,0.473573171,0.473573171,0.009174312
A2d3m,eyes_open,1,E2,Right,Frontalpole,Fp2,0.562316927,0.562316927,0.009174312
A2d3m,eyes_open,1,E3,Right,Frontal,F4,0.66381051,0.66381051,0.009174312
A2d3m,eyes_open,1,E4,Central,Frontal,Fz,0.450139375,0.450139375,0.009174312
A2d3m,eyes_open,1,E5,Central,Frontal,Fz,0.284474323,0.284474323,0.009174312
A2d3m,eyes_open,1,E6,Central,Central,Cz,0.183090811,0.183090811,0.009174312
A2d3m,eyes_open,1,E7,Central,Central,Cz,0.584993957,0.584993957,0.009174312
A2d3m,eyes_open,1,E8,Right,Frontalpole,Fp2,0.551316252,0.551316252,0.009174312
A2d3m,eyes_open,1,E9,Right,Frontalpole,Fp2,1.12327E-05,1.12327E-05,0.009174312
A2d3m,eyes_open,1,E10,Central,Frontal,Fz,7.83304E-05,7.83304E-05,0.009174312
A2d3m,eyes_open,1,E11,Central,Frontal,Fz,0.981096007,0.981096007,0.009174312
A2d3m,eyes_open,1,E12,Central,Frontal,Fz,0.222192107,0.222192107,0.009174312
A2d3m,eyes_open,1,E13,Central,Central,Cz,0.187762789,0.187762789,0.009174312
A2d3m,eyes_open,1,E14,Central,Frontalpole,Fpz,0.470997193,0.470997193,0.009174312
A2d3m,eyes_open,1,E15,Central,Frontalpole,Fpz,0.491979782,0.491979782,0.009174312
A2d3m,eyes_open,1,E16,Central,Frontal,Fz,0.641225489,0.641225489,0.009174312
A2d3m,eyes_open,1,E18,Central,Frontal,Fz,0.40402099,0.40402099,0.009174312
A2d3m,eyes_open,1,E19,Central,Frontal,Fz,0.31784218,0.31784218,0.009174312
A2d3m,eyes_open,1,E20,Left,Frontal,F3,0.181460046,0.181460046,0.009174312
A2d3m,eyes_open,1,E21,Central,Frontalpole,Fpz,0.134956902,0.134956902,0.009174312
A2d3m,eyes_open,1,E22,Left,Frontalpole,Fp1,0.211514215,0.211514215,0.009174312
A2d3m,eyes_open,1,E23,Left,Frontal,F3,4.52892E-05,4.52892E-05,0.009174312
A2d3m,eyes_open,1,E24,Left,Frontal,F3,0.131700838,0.131700838,0.009174312
A2d3m,eyes_open,1,E25,Left,Frontalpole,Fp1,0.173250709,0.173250709,0.009174312
A2d3m,eyes_open,1,E26,Left,Frontalpole,Fp1,0.146217358,0.146217358,0.009174312
A2d3m,eyes_open,1,E27,Left,Frontal,F3,0.097549244,0.097549244,0.009174312
A2d3m,eyes_open,1,E28,Left,Frontal,F3,0.275333713,0.275333713,0.009174312
A2d3m,eyes_open,1,E29,Left,Central,C3,0.223979647,0.223979647,0.009174312
A2d3m,eyes_open,1,E30,Central,Central,Cz,0.818423782,0.818423782,0.009174312
A2d3m,eyes_open,1,E31,Central,Central,Cz,0.552952205,0.552952205,0.009174312
A2d3m,eyes_open,1,E32,Left,Frontalpole,Fp1,0.779392514,0.779392514,0.009174312
A2d3m,eyes_open,1,E33,Left,Frontal,F7,0.139491527,0.139491527,0.009174312
A2d3m,eyes_open,1,E34,Left,Frontal,F7,0.302265797,0.302265797,0.009174312
A2d3m,eyes_open,1,E35,Left,Central,C3,0.336863464,0.336863464,0.009174312
A2d3m,eyes_open,1,E36,Left,Central,C3,0.791969527,0.791969527,0.009174312
A2d3m,eyes_open,1,E37,Central,Central,Cz,0.551905686,0.551905686,0.009174312
A2d3m,eyes_open,1,E38,Left,Temporal,TL,0.49116919,0.49116919,0.009174312
A2d3m,eyes_open,1,E39,Left,Temporal,TL,0.727515621,0.727515621,0.009174312
A2d3m,eyes_open,1,E40,Left,Temporal,TL,0.385700076,0.385700076,0.009174312
A2d3m,eyes_open,1,E41,Left,Central,C7,0.415477206,0.415477206,0.009174312
A2d3m,eyes_open,1,E42,Left,Central,C3,1.480038352,1.480038352,0.009174312
A2d3m,eyes_open,1,E44,Left,Temporal,TL,0.27889794,0.27889794,0.009174312
A2d3m,eyes_open,1,E45,Left,Temporal,TL,0.177512098,0.177512098,0.009174312
A2d3m,eyes_open,1,E46,Left,Temporal,TL,0.208319646,0.208319646,0.009174312
A2d3m,eyes_open,1,E47,Left,Central,C7,0.194195635,0.194195635,0.009174312
A2d3m,eyes_open,1,E50,Left,Temporal,TL,0.262763534,0.262763534,0.009174312
A2d3m,eyes_open,1,E51,Left,Parietal,P7,4.22852E-05,4.22852E-05,0.009174312
A2d3m,eyes_open,1,E52,Left,Parietal,P3,0.170056716,0.170056716,0.009174312
A2d3m,eyes_open,1,E53,Left,Parietal,P3,0.129983006,0.129983006,0.009174312
A2d3m,eyes_open,1,E54,Central,Central,Cz,0.136600113,0.136600113,0.009174312
A2d3m,eyes_open,1,E55,Central,Central,Cz,0.153724268,0.153724268,0.009174312
A2d3m,eyes_open,1,E57,Left,Temporal,TL,0.25531784,0.25531784,0.009174312
A2d3m,eyes_open,1,E58,Left,Parietal,P7,0.251504478,0.251504478,0.009174312
A2d3m,eyes_open,1,E59,Left,Parietal,P7,0.349566138,0.349566138,0.009174312
A2d3m,eyes_open,1,E60,Left,Parietal,P3,0.4805725,0.4805725,0.009174312
A2d3m,eyes_open,1,E61,Central,Parietal,Pz,0.158546442,0.158546442,0.009174312
A2d3m,eyes_open,1,E62,Central,Parietal,Pz,0.307797264,0.307797264,0.009174312
A2d3m,eyes_open,1,E64,Left,Parietal,P7,0.279054524,0.279054524,0.009174312
A2d3m,eyes_open,1,E65,Left,Parietal,P7,0.206742253,0.206742253,0.009174312
A2d3m,eyes_open,1,E66,Left,Occipital,O1,0.288872491,0.288872491,0.009174312
A2d3m,eyes_open,1,E67,Central,Parietal,Pz,0.185099767,0.185099767,0.009174312
A2d3m,eyes_open,1,E69,Left,Occipital,O1,0.193712404,0.193712404,0.009174312
A2d3m,eyes_open,1,E70,Left,Occipital,O1,0.272655067,0.272655067,0.009174312
A2d3m,eyes_open,1,E71,Central,Occipital,Oz,0.188728908,0.188728908,0.009174312
A2d3m,eyes_open,1,E72,Central,Parietal,Pz,0.167232448,0.167232448,0.009174312
A2d3m,eyes_open,1,E74,Left,Occipital,O1,0.330474976,0.330474976,0.009174312
A2d3m,eyes_open,1,E75,Central,Occipital,Oz,0.362821622,0.362821622,0.009174312
A2d3m,eyes_open,1,E76,Central,Occipital,Oz,0.179792551,0.179792551,0.009174312
A2d3m,eyes_open,1,E77,Central,Parietal,Pz,0.868505193,0.868505193,0.009174312
A2d3m,eyes_open,1,E78,Central,Parietal,Pz,0.341663282,0.341663282,0.009174312
A2d3m,eyes_open,1,E79,Central,Central,Cz,1.478304193,1.478304193,0.009174312
A2d3m,eyes_open,1,E80,Central,Central,Cz,,0.40918418,0.009174312
A2d3m,eyes_open,1,E82,Right,Occipital,O2,0.317120873,0.317120873,0.009174312
A2d3m,eyes_open,1,E83,Right,Occipital,O2,0.117127726,0.117127726,0.009174312
A2d3m,eyes_open,1,E84,Right,Occipital,O3,0.148397421,0.148397421,0.009174312
A2d3m,eyes_open,1,E85,Right,Parietal,P4,0.31339004,0.31339004,0.009174312
A2d3m,eyes_open,1,E86,Right,Parietal,P4,0.944409036,0.944409036,0.009174312
A2d3m,eyes_open,1,E87,Central,Central,Cz,0.360140374,0.360140374,0.009174312
A2d3m,eyes_open,1,E89,Right,Occipital,O2,1.319717749,1.319717749,0.009174312
A2d3m,eyes_open,1,E90,Right,Parietal,P8,0.105665573,0.105665573,0.009174312
A2d3m,eyes_open,1,E91,Right,Parietal,P8,0.168144601,0.168144601,0.009174312
A2d3m,eyes_open,1,E92,Right,Parietal,P4,0.177455743,0.177455743,0.009174312
A2d3m,eyes_open,1,E93,Right,Central,C4,0.103812156,0.103812156,0.009174312
A2d3m,eyes_open,1,E95,Right,Parietal,P8,0.310688119,0.310688119,0.009174312
A2d3m,eyes_open,1,E96,Right,Parietal,P8,0.087672778,0.087672778,0.009174312
A2d3m,eyes_open,1,E97,Right,Parietal,P8,0.179303375,0.179303375,0.009174312
A2d3m,eyes_open,1,E98,Right,Central,C8,0.167725322,0.167725322,0.009174312
A2d3m,eyes_open,1,E100,Right,Temporal,TR,0.307971845,0.307971845,0.009174312
A2d3m,eyes_open,1,E101,Right,Temporal,TR,0.211589144,0.211589144,0.009174312
A2d3m,eyes_open,1,E102,Right,Temporal,TR,0.146327218,0.146327218,0.009174312
A2d3m,eyes_open,1,E103,Right,Central,C8,0.127044095,0.127044095,0.009174312
A2d3m,eyes_open,1,E104,Right,Central,C4,0.558493593,0.558493593,0.009174312
A2d3m,eyes_open,1,E105,Central,Central,Cz,4.82903E-05,4.82903E-05,0.009174312
A2d3m,eyes_open,1,E106,Central,Central,Cz,0.267718151,0.267718151,0.009174312
A2d3m,eyes_open,1,E108,Right,Temporal,TR,0.165307503,0.165307503,0.009174312
A2d3m,eyes_open,1,E109,Right,Temporal,TR,0.188195039,0.188195039,0.009174312
A2d3m,eyes_open,1,E110,Right,Central,C8,0.203096966,0.203096966,0.009174312
A2d3m,eyes_open,1,E111,Right,Central,C4,0.183485616,0.183485616,0.009174312
A2d3m,eyes_open,1,E112,Central,Central,Cz,0.161243968,0.161243968,0.009174312
A2d3m,eyes_open,1,E114,Right,Temporal,TR,0.14610258,0.14610258,0.009174312
A2d3m,eyes_open,1,E115,Right,Temporal,TR,0.295468463,0.295468463,0.009174312
A2d3m,eyes_open,1,E116,Right,Frontal,F8,0.078847073,0.078847073,0.009174312
A2d3m,eyes_open,1,E117,Right,Frontal,F4,3.38045E-05,3.38045E-05,0.009174312
A2d3m,eyes_open,1,E118,Right,Frontal,F4,0.280272098,0.280272098,0.009174312
A2d3m,eyes_open,1,E121,Right,Temporal,TR,0.318868459,0.318868459,0.009174312
A2d3m,eyes_open,1,E122,Right,Frontal,F8,0.402185836,0.402185836,0.009174312
A2d3m,eyes_open,1,E123,Right,Frontal,F4,0.30268687,0.30268687,0.009174312
A2d3m,eyes_open,1,E124,Right,Frontal,F4,0.294118297,0.294118297,0.009174312
A2d3m,eyes_open,1,Cz,Central,Central,Cz,0.291669935,0.291669935,0.009174312
A2d3m,eyes_open,2,E1,Right,Frontalpole,Fp2,0.132720502,0.132720502,0
A2d3m,eyes_open,2,E2,Right,Frontalpole,Fp2,0.166280547,0.166280547,0
A2d3m,eyes_open,2,E3,Right,Frontal,F4,0.1939193,0.1939193,0
A2d3m,eyes_open,2,E4,Central,Frontal,Fz,0.328111216,0.328111216,0
A2d3m,eyes_open,2,E5,Central,Frontal,Fz,1.77208E-05,1.77208E-05,0
A2d3m,eyes_open,2,E6,Central,Central,Cz,0.185897807,0.185897807,0
A2d3m,eyes_open,2,E7,Central,Central,Cz,0.111873464,0.111873464,0
A2d3m,eyes_open,2,E8,Right,Frontalpole,Fp2,0.179908557,0.179908557,0
A2d3m,eyes_open,2,E9,Right,Frontalpole,Fp2,0.188183384,0.188183384,0
A2d3m,eyes_open,2,E10,Central,Frontal,Fz,0.157738929,0.157738929,0
A2d3m,eyes_open,2,E11,Central,Frontal,Fz,0.13636922,0.13636922,0
A2d3m,eyes_open,2,E12,Central,Frontal,Fz,5.73188E-05,5.73188E-05,0
A2d3m,eyes_open,2,E13,Central,Central,Cz,0.180393296,0.180393296,0
A2d3m,eyes_open,2,E14,Central,Frontalpole,Fpz,0.221324253,0.221324253,0
A2d3m,eyes_open,2,E15,Central,Frontalpole,Fpz,0.1788426,0.1788426,0
A2d3m,eyes_open,2,E16,Central,Frontal,Fz,0.153871405,0.153871405,0
A2d3m,eyes_open,2,E18,Central,Frontal,Fz,0.218511173,0.218511173,0
A2d3m,eyes_open,2,E19,Central,Frontal,Fz,0.161601579,0.161601579,0
A2d3m,eyes_open,2,E20,Left,Frontal,F3,0.31230548,0.31230548,0
A2d3m,eyes_open,2,E21,Central,Frontalpole,Fpz,0.179509614,0.179509614,0
A2d3m,eyes_open,2,E22,Left,Frontalpole,Fp1,0.21054228,0.21054228,0
A2d3m,eyes_open,2,E23,Left,Frontal,F3,0.167704042,0.167704042,0
A2d3m,eyes_open,2,E24,Left,Frontal,F3,0.156861321,0.156861321,0
A2d3m,eyes_open,2,E25,Left,Frontalpole,Fp1,0.158186758,0.158186758,0
A2d3m,eyes_open,2,E26,Left,Frontalpole,Fp1,0.122731697,0.122731697,0
A2d3m,eyes_open,2,E27,Left,Frontal,F3,0.135643461,0.135643461,0
A2d3m,eyes_open,2,E28,Left,Frontal,F3,0.065770672,0.065770672,0
A2d3m,eyes_open,2,E29,Left,Central,C3,0.173079998,0.173079998,0
A2d3m,eyes_open,2,E30,Central,Central,Cz,2.135284104,2.135284104,0
A2d3m,eyes_open,2,E31,Central,Central,Cz,0.227421103,0.227421103,0
A2d3m,eyes_open,2,E32,Left,Frontalpole,Fp1,0.132244273,0.132244273,0
A2d3m,eyes_open,2,E33,Left,Frontal,F7,0.102965099,0.102965099,0
A2d3m,eyes_open,2,E34,Left,Frontal,F7,0.049552265,0.049552265,0
A2d3m,eyes_open,2,E35,Left,Central,C3,0.276292552,0.276292552,0
A2d3m,eyes_open,2,E36,Left,Central,C3,0.559644766,0.559644766,0
A2d3m,eyes_open,2,E37,Central,Central,Cz,0.586900247,0.586900247,0
A2d3m,eyes_open,2,E38,Left,Temporal,TL,0.362979651,0.362979651,0
A2d3m,eyes_open,2,E39,Left,Temporal,TL,0.363346483,0.363346483,0
A2d3m,eyes_open,2,E40,Left,Temporal,TL,0.255348785,0.255348785,0
A2d3m,eyes_open,2,E41,Left,Central,C7,0.573029504,0.573029504,0
